#key	synopsis
MACS Basic Rifle Marksmanship (USA) (v1.1e) [b]	The Multi-Purpose Arcade Combat Simulator (ou M.A.C.S.) était un simulateur de tir développé pour l'armée américaine afin de permettre un entraînement au tir à moindre coût. Ce dispositif est resté quelque peu mystérieux jusqu'à ce que le fusil et les cartouches soient mis en vente sur eBay. Le fusil utilisé pour le M.A.C.S. est une réplique du Jäger AP 74 (un clone du M16A2). Ce pistolet optique est bien plus précis que le Super Scope et offre le poids et les sensations d'une arme authentique. Il est équipé d'une lunette de visée, et le capteur de lumière est intégré au canon. Le câble qui se branche sur le port manette de la SNES sort près de l'extrémité du canon.
Madden NFL '94 (USA)	Madden NFL '94 est le troisième opus de la série Madden de jeux de football américain sur SNES. Il propose 80 équipes : 28 équipes de la saison 1993, 38 équipes du Super Bowl de 1966 à 1991, 12 équipes All Star depuis 1950, ainsi que deux équipes « All-Madden » : l'une pour la saison 1993 et l'autre couvrant une période de 20 ans. Vous pouvez affronter ces équipes lors d'un match amical classique ou d'un match en prolongation à élimination directe, ou encore mener les équipes de 1993 tout au long d'une saison complète. Vous pouvez également participer aux phases finales avec les équipes de 1993, les champions du Super Bowl ou les équipes All-Star. Contrairement à de nombreux autres jeux de sport, la sauvegarde d'une saison s'effectue à l'aide d'un mot de passe plutôt que par l'enregistrement des données dans une partie sauvegardée.
Madden NFL 95 (USA)	John Madden est de retour dans la version 1995 de Madden NFL. Jouez des matchs amicaux, le Super Bowl, les séries éliminatoires ou une saison complète avec n'importe laquelle des équipes de 1994 ou toutes les équipes Madden. Cette fois-ci, vous pouvez choisir d'activer ou non les conditions météorologiques, les nouvelles animations de joueurs (pas de danse, glissades du quarterback), un terrain plus grand et plus de 100 blessures.
Madden NFL 96 (USA)	Madden NFL 96 sur Super Nintendo est en tout point similaire à sa version antérieure à l'exception évidente que vous aurez la possibilité de jouer avec les équipes présentes en NFL en 1995. Vous pouvez choisir d'effectuer un match simple, une saison complète ou de disputer le Super Bowl. Enfin, la principale nouveauté de cet opus réside dans l'ajout de voix digitalisées.
Madden NFL 97 (USA)	Retrouvez plus de cent équipes officielles de la National Football League mais aussi des équipes de légende. Amenez votre favorite jusqu'au Super Bowl ou retracez sa saison complète NFL et ses Playoffs.
Madden NFL 98 (USA)	Retrouvez plus de 120 équipes officielles de la saison en cours mais également des équipes de légende. Cette édition 98 amène également plus de variété dans le jeu avec de nouvelles actions pour le Quarterback et une intelligence artificielle plus poussée. Prenez votre équipe favorite et faites-la évoluer pour l'emmener jusqu'à la finale du Super Bowl !
Madou Monogatari - Hanamaru Daiyouchienji (Japan)	Madou Monogatari est un RPG traditionnel ou l'on incarne Arle une petite magicienne, qui est à la recherche de 8 cristaux magiques qui pourront réaliser son voeux. Le jeu propose des rencontres d'ennemis aléatoires et de combat au tour par tour, qui se déroule sur un écran en vue latérale (Arle à gauche, les ennemis à droite). Le seul moins de nuire à vos ennemis est d'utiliser votre magie.
Maerchen Adventure Cotton 100% (USA) (Strictly Limited Games)	Marchen Adventure Cotton 100% est un jeu de tir un peu particulier sur Super Nintendo, dans la mesure ou contrairement à la majorité des jeux du genre, vous contrôlez non pas un vaisseau spatial mais une petite sorcière sur son balai. Elle progresse dans les niveaux avec une vue de profil et élimine ses ennemis avec trois types de pouvoirs : tir horizontal, tir au sol et super pouvoir. A la fin des niveaux, une ribambelle de petit bonus tombe du ciel, donnant beaucoup de points.
Magic Boy (USA)	Magic Boy mets en scène un petit magicien. Afin de devenir un grand sorcier, celui-ci doit s'entraîner en capturant des animaux. Pour cela, il les affaiblit avec sa baguette magique puis les met dans un sac. Il faut capturer tous les animaux des niveaux pour passer au suivant. Un mode deux joueurs permet de jouer à plusieurs, chacun son tour.
Magic Knight Rayearth (Japan)	Un RPG au tour par tour inspiré du manga et de l'anime du même nom, mettant en scène trois lycéennes qui sont transportées du Tokyo d'aujourd'hui vers le monde magique de Cephiro. Le jeu suit de manière libre l'intrigue du manga et de l'anime, dans lesquels les héroïnes découvrent le fonctionnement de Cephiro et leur rôle dans le sauvetage de la princesse Emeraude, dirigeante du monde qui occupe actuellement la fonction vitale de « Pilier », des griffes du méchant Zagato.
Magic Sword (USA)	Magic Sword est un jeu de plateforme. Vous dirigez un guerrier vu de profil dans un monde d'héroïc-fantasy et il faut vous frayer un chemin jusqu'en haut d'une tour de 50 étages. Chaque étage correspond à un niveau, assez court, et certains se terminent par un boss. Dans certains niveaux vous avancez en frappant les multiples ennemis arrivant de toutes parts, dans d'autres vous devez négocier des phases de plateformes en sautant par dessus des précipices. Il existe différents chemins permettant de progresser ainsi que des portes secrètes. De nombreux coffres à trésor parsèment les lieux et renferment des bonus très utiles augmentant la puissance de frappe du héros ou lui redonnant de la vie, ce qui est très important car on en perd régulièrement. Il est possible de libérer des prisonniers avec des clés trouvées dans les niveaux, ces derniers vous accompagnent et combattent à vos cotés.
Magical Drop (Japan)	Magical Drop est un puzzle-game. Dans ce titre, vous aurez pour objectif de parvenir à éliminer les bulles descendant du haut de l'écran. Pour y parvenir, il vous faudra absorber un minimum de trois boules identiques avant de les projeter sur les autres. A noter que des parties multijoueur sont également possible.
Magical Drop 2 (Japan)	Dans Magical Drop II sur Super NES, vous contrôlez un clown qui attrape et lance des ballons. Vous devez les rassembler par couleurs identiques pour qu'ils explosent et libèrent de la place. Le mode deux joueurs vous permet d'affronter le CPU ou un ami.
Magical Pop'n (Japan)	Magical Pop'n vous permet d'incarner une jeune princesse pleine d'énergie, simplement appelée « Princess ». Le jeu commence alors que Princess poursuit un méchant volant depuis un balcon jusqu'en ville. Princess dispose de deux types d'armes : son épée et ses pouvoirs magiques. Lorsqu'elle utilise la magie, Princess consomme des étoiles. Chaque type de sort nécessite un nombre différent d'étoiles. Vous pouvez collecter des étoiles tout au long du jeu et en gagner après avoir vaincu un ennemi. Dans le premier niveau, vous n'aurez accès qu'au rayon magique de Princess, qui tire de petits faisceaux laser sur les ennemis. Plus tard, vous débloquerez les pouvoirs de glace, de feu et d'autres sorts. L'épée ne peut être utilisée que pour porter des coups à courte portée contre les ennemis, mais son utilisation ne coûte aucune étoile.
Magical Quest Starring Mickey Mouse, The (USA)	The Magical Quest Starring Mickey Mouse est un jeu de plates-formes et d'aventure sur Super Nintendo. Alors que Mickey joue à la Balle avec Pluto et Dingo, son fidèle chien se perd. Mickey part à sa recherche et apprend qu'il a été capturé par Pat Hibulaire un terrible mage noir ! Mickey décide alors d'aller sauver son ami et à l'aide de pouvoirs magiques conférés par un magicien il devra terrasser ses ennemis. On découvre différents équipements pour Mickey durant l'aventure.
Magical Taruruuto-kun - Magic Adventure (Japan)	Un jeu de plates-formes dans le style Super Mario, inspiré de l'anime et du manga du même nom. Dans ce jeu, Taru doit traverser les niveaux de cinq mondes pour atteindre et vaincre Raivar afin de sauver Iyona, la petite amie de Honmaru. Taru peut attaquer les ennemis d'un niveau avec sa langue, et il peut également manger les nombreux takoyaki disséminés un peu partout dans le niveau. Cependant, les takoyaki peuvent également servir de plates-formes ; il ne faut donc pas tous les manger. À la fin d'un niveau, Taru peut utiliser les takoyaki qu'il a mangés pour acheter des bonus temporaires. Sur la carte du monde, Taru peut croiser des amis et des ennemis qui le défieront à des mini-jeux. S'il gagne, il remporte des takoyaki supplémentaires et des bonus.
Magna Braban - Henreki no Yuusha (Japan)	Vous incarnez un jeune paysan sauvé d'une mort certaine par un chevalier errant alors qu'il était encore un très jeune enfant. Dès lors, son rêve est de devenir à son tour chevalier du roi, et un &quot;cool&quot;, contre l'avis de ses parents, qui le rêvaient déjà paysan comme eux. Cette année la, il décide de s'inscrire au tournoi à l'arène pour réaliser son rêve. Ses faibles capacités l'amène à subir une défaite lamentable et prévisible. Avec deux autres piteux vaincus -Gates le nain et Gina la magicienne, petite fille du maitre de la guilde des mages- notre héros célèbrent la défaite au bar du coin, en se soulant. Mais alors que tout espoir semblait perdu, l'arène est attaquée par des monstres, et nos trois loosers premiers arrivés sur les lieux passent pour les seuls survivants de l'attaque, et les voila promus chevalier du roi, dont la mission est de vaincre le roi des démons!
Mahjong Club (Japan)	Un seul mode de jeu est disponible dans ce jeu de Mahjong, permettant d'affronter 3 adversaires au choix. Depuis le menu principal, on accède à une fenêtre d'options qui permet en fait (semble-t-il) de &quot;programmer&quot; 4 des adversaires pour leur attribuer des attitudes ou choix tactiques spécifiques.
Mahjong Gokuu Tenjiku (Japan)	Ce jeu de mahjong reprend pour thème le célèbre conte asiatique &quot;Le voyage en occident&quot;. Les différents adversaires à affronter sont tous tirés de l'oeuvre et sont représentés par des illustrations au style graphique très intéressant, détaillé et sobre à la fois, bien différent de ce qu'on voit habituellement dans les jeux-video de la Snes. Le mode principal consiste à revivre le voyage de notre singe surfeur de nuages qui affronte de nouveaux adversaires à chaque étape.
Mahjong Hanjouki (Japan)	Descendant du très vieux jeu d'arcade &quot;Royal Mahjong&quot; et jouable contre 1, 2 ou 3 adversaires, ce jeu de Mahjong permet d'affronter des adversaires pris au hasard suivant plusieurs modes de difficulté qu'il faudra débloquer au fur et à mesure de ses victoires. Un mode libre permet de jouer à plusieurs, de modifier les règles et de choisir ses adversaires. Un mode &quot;rétro&quot; reproduit à l'identique la borne de 1981 et ne permet d'affronter qu'un seul adversaire.
Mahjong Hishouden - Naki no Ryuu (Japan)	Adapté du manga du même nom ayant pour thême, vous l'aurez deviné, le Mahjong, ce soft en reprend les personnages qui bénéficient d'un design très soigné dans un style réaliste. Les parties se disputent à 2 joueurs et on peut directement y avoir accès en mode libre, ou bien les disputer en défiant les personnages du manga par l'intermédiaire d'un mode aventure. Dans ce dernier, on se déplace dans différents endroits, on discute avec les autres joueurs et, bien entendu, on s'affronte autour d'une table de mahjong.
Mahjong Hishouden - Shin Naki no Ryuu (Japan)	Toujours tiré du manga de Junichi Nojo, ce jeu de mahjong permet cette fois des parties à 4 joueurs et dispose d'une réalisation un peu revue à la hausse. Le mode story est toujours présent mais n'est plus interactif : il se contente de montrer quelques scènes cinématiques, mettant bien en valeur les personnages qui ont vraiment des &quot;gueules&quot; assez truculentes, avant que la partie ne commence.
Mahjong Sengoku Monogatari (Japan)	Les parties de mahjong de ce soft se déroulent uniquement en 1 contre 1 et font s'opposer des personnages issus du Japon médiéval pendant l'ère &quot;Sengoku&quot;. Un mode histoire est présent et permet d'admirer d'assez belles illustrations de samurai tandis qu'on voyage dans tout le Japon pour affronter ses ennemis. Les autres modes présents sont un mode libre (on choisit qui on incarne et qui on veut affronter) et un mode tournoi opposant tous les personnages du jeu.
Mahjong Taikai II (Japan)	Je suis sur que vous avez toujours eu envie de savoir qui était le meilleur entre Sherlock Holmes et Napoleon. Entre Jeanne d'Arc et Benjamin Franklin. Ou entre Nostradamus et Mozart. Et si finalement, le moine Ikkyu ou bien l'empereur Oda Nobunaga les mettait tous minables ? Grâce à Koei, le plus grand affrontement de tous les temps va avoir lieu car tous ces personnages historiques vont s'affronter, et VOUS affronter, dans ce jeu de ... Mahjong bien sur ! Ici on affronte 3 personnages (et quels personnages !) simultanément dans différents modes de jeu qui sont tous introduits par une présentatrice lookée comme une animatrice de jeu TV sur TF1.
Mahjong Touhaiden, The (Japan)	The Mahjong Toukiden est un jeu Mahjong sortie sur la Super Nintendo. Il est possible d'affronter six personnages qui dispose chacun de ses propres forces et faiblesses. Vous pouvez suivre le mode histoire et d'affronter une succession de personnages, ou de prendre le CPU dans des matchs d'exhibition simples.
Mahou Poi Poi Poitto! (Japan)	Dans ce puzzle game, des blocs disposant de 4 symboles tombent du haut de l'écran et il faut les disposer afin que 3 symboles identiques se touchent horizontalement, verticalement ou en diagonale afin de les faire disparaître avant qu'ils n'atteignent le haut de l'écran. Dans le mode de jeu principal, il faut réaliser des combinaisons (réactions en chaîne) ou aligner plus de 3 symboles, ce qui a pour effet de lancer une attaque magique contre le monstre représenté à droite sur l'écran. Un fois sa barre de vie réduite à zéro, on passe au niveau suivant. En mode versus : on affronte un ami ou le CPU mais contrairement aux classiques du genre, on ne choisit pas son personnage, et donc tout le monde a les mêmes &quot;attaques spéciales&quot;.
Mahoujin Guruguru (Japan)	Voici un cas intéressant puisque ce RPG est adapté d'un dessin animé japonais qui est une parodie des RPG à la Dragon Quest ! Partant de ce constat, on ne s'étonnera pas de découvrir un jeu ou l'humour complètement loufoque est omniprésent. Dans un énième monde d'héroic fantasy, on dirige un jeune guerrier, Nike, et une magicienne, Kukuri. A noter que le père de Nike espère de tout coeur que des forces maléfiques bien puissantes vont s'abattre sur le monde afin que sa progéniture devienne la grand héros qu'il n'a pas pu être, faute de grand démon à affronter ^^
Mahoujin Guruguru 2 (Japan)	Dans cette suite il s'agit toujours de suivre les aventures du guerrier Nike et de la magicienne Kukuri dans une alternance de phases d'exploration/dialogue et de combats dans des &quot;donjons&quot; ou à l'extérieur des villes. Ces combats sont différents du premier épisode. Il n'y a plus de changement de perspective lorsqu'on s'approche d'un ennemi (toujours visible) et tout se déroule en temps réel comme dans un action RPG mais avec un rythme plus haché qui ne se démarque pas tout à fait du tour par tour.
Majin Tensei (Japan)	C'est en 1994, peu de temps après Shin Megami Tensei, que sort le premier Majin Tensei. Il ne paie pas de mine, et il ressemble surtout énormément aux Tacticals &quot;plats&quot; (qui contrastent avec les Tactics isométriques) que proposait beaucoup Nintendo à l'époque. A première vue, donc, on trouve a ce Majin Tensei trop de ressemblances avec les Fire Emblem ou Famicom Wars. Et le premier Shining Force sortit un an plus tôt impressionne déjà plus. Mais Majin Tensei propose suffisamment d'innovations et de curiosités pour devenir un fameux Tactical RPG.
Majin Tensei II - Spiral Nemesis (Japan)	En 1996, à Tokyo, Naoki rejoind le groupe de resistance appelé les Partisans et essait de lutter contre l'invasion des démons sur son sol natal. Très vite, le groupe est disloqué et Naoki se retrouve en compagnie d'une fameuse fille, s'équippera du Devil Summoning Program et commencera a partir à la recherche de ses anciens compagnons. Le jeu est bien plus scénarisé que Majin Tensei 1 et c'était la moindre des choses à faire. ainsi le scénario plutôt original vous entrainera dans diverses failles temporelles créés par le System Dio et vous enverra a différentes époques plus ou moins éloignées dans le temps.
Majuu Ou (Japan)	Abel est un père endeuillé qui n'est plus que souffrance et vengeance après que son soi-disant ami Bayer ait kidnappé sa femme Maria et sa fille Iria, dans le but de les offrir en sacrifice au &quot;King of Demons&quot;. Il se met en chasse, semi-automatique en main. A chaque boss vaincu, Abel pourra se métamorphoser en créature infernale (harpie rouge, demon-lézard vert ou dragon bleu) selon la couleur du cristal choisi. Les décors sont sombres et les ennemis d'un organique suintant. L'atmosphère générale n'est pas sans rappeler un Castlevania mâtiné d'Altered Beast et de Magician lord. Graphismes fins et précis mais style miniaturisé un peu étrange.
Maka Maka (Japan)	Maka Maka est un RPG très étrange se déroulant dans notre monde et à notre époque. Après une introduction montrant des monstres bizarroïdes comploter on rencontre le héros qui est un jeune garçon vivant avec ses parents qui sont tout à fait normaux ... jusqu'à ce qu'ils se retrouvent transformés en gros blob bleus phosphorescents ! Pour résoudre ce mystère, combattre cette menace, et conclure avec sa petite amie, notre héros va partir à l'aventure. Il devra en premier lieu monter dans un avion de ligne en tant que passager clandestin pour se rendre vers sa première destination.
Makeruna! Makendou 2 - Kimero! Youkai Souridaijin (Japan)	Changement de registre avec cette suite puisqu'il s'agit d'un jeu de baston loufoque rappelant les Galaxy Fight et Waku Waku 7 de Sunsoft. Le casting est haut en couleurs avec un joueur de foot, une danseuse de ballet, un zombi, un homme-sirène et un boss robot géant. Le gameplay est celui d'un Street Fighter 2 à 4 boutons avec par exemple des quarts de tours pour effectuer des coups spéciaux qui ne surprendont personne (projectiles, anti-air ...). Combos et furies répondent à l'appel.
Manchester United Championship Soccer (Europe)	Le jeu est sorti à une époque où Manchester United commençait à dominer le football anglais. Toutes les équipes de la FA Premier League de la saison 1994-1995 y sont représentées. Des équipes composées de stars ainsi que divers clubs européens ayant participé aux compétitions européennes de la saison 1994-1995 sont également inclus. Pendant le jeu, le joueur peut choisir entre deux types de vue : une vue de dessus et une vue isométrique du terrain.
Mario Is Missing! (USA)	Mario a disparu, ou plutôt a été capturé par Bowser. Bowser a également envoyé des Koopas dans 25 villes du Monde, chargés de voler des objets appartenant aux monuments historiques de chaque lieu. Luigi doit alors récupérer les objets en tuant les Koopas et les remettre aux monuments correspondants. Des questions sont posées à chaque fois que l'on rend un objet. Après avoir récupéré les objets de toutes les villes, Luigi et Yoshi devront sauver Mario.
Mario no Super Picross (Japan)	Mario's Super Picross sur Super Nintendo est, comme son nom l'indique, un jeu basé sur le picross dans l'univers du plombier à moustaches. Le but est de révéler un dessin caché en noircissant des cases que Mario vous aide à trouver grâce à des indices longeant l'écran. La difficulté est progressive et les dessins plus longs à révéler. Chaque erreur pénalise le joueur d'un peu de temps en moins sur le chrono.
Mario Paint (Japan, USA) (En)	Mario Paint vous permet de développer vos talents de dessinateur sur votre Super Nintendo. Avec la souris officielle de la console, vous dirigez le pinceau ou l'un des autres outils pour réaliser les dessins à partir d'une feuille blanche ou en reprenant des motifs et des fonds de l'univers de Mario. Un jeu de musique permet de créer vos compositions note par note et pour la détente, un mini-jeu propose de taper sur des mouches avec le curseur de la souris en forme de tapette.
Mario to Wario (Japan) (En)	Un puzzle-game qui se joue à l'aide de la souris. Avec cette dernière, vous dirigez une petite fée qui doit aider Mario (ou Peach, Yoshi pour rendre le jeu plus lent ou plus rapide), à arriver sans encombre à la fin de chaque niveau. Mario a en effet été aveuglé par Wario qui lui a fait tomber un objet sur la tête et il avance tout droit sans se douter des dangers qui l'attendent. Avec sa baguette magique, la fée peut faire apparaître des blocs à des endroits donnés pour construire un pont, ou bien au contraire faire disparaître des blocs, afin que Mario passe par un chemin constitué de plateformes plus basses. Cette même baguette magique servira également à éliminer les monstres rencontrés en chemin. Vous pouvez également donner un coup de baguette sur Mario, ce qui a pour effet de lui faire changer de direction.
Mario's Early Years - Fun with Letters (USA)	Mario's Early Years: Fun With Letters est un jeu ludo éducatif pour enfant. Suivant l'activité choisie il doit trouver un ou plusieurs mots commençant ou terminant par une lettre présente à l'écran. Parfois, en plus du dessin, le mot apparaît en toute lettre. Un jeu un peu plus dur que les autres invite l'enfant a trouver le mot qui manque dans une phrase, aidé en celà par l'illustration qui représente l'action décrite dans la phrase.
Mario's Early Years - Fun with Numbers (USA)	Mario's Early Years : Fun with Numbers est un jeu ludo-éducatif, dédiée aux enfants. Ici vous jouez avec les chiffres et les formes géométriques. Dans certaines activités, il vous sera demandé de trouvez des chiffres donnée, ou des formes géométrique, mais aussi de les classer du plus petits au plus grand et d'autre jeux...
Mario's Early Years - Preschool Fun (USA)	Mario's Early Years : Preschool Fun est un jeu ludo-éducatif, dédiée aux enfants. Dans ce soft Mario continue ses aventures avec ses amis dans des activités axé sur des thèmes scolaire comme les chiffres, les couleurs, les comparaisons.. . Vous devez sélectionner, à l'aide d'un pointeur un jeu. C'est alors qu'une voix digitalisé vous indique ce que vous devez faire. Il vous sera possible de jouer avec les chiffres en comptant, de personnaliser un clown avec des couleurs, de trouver des formes géométrique, d'écouter les bruits des animaux de la ferme et bien d'autre encore...
Mario's Time Machine (USA)	Mario's Time Machine sur Super Nes vous fait remonter le temps avec les plus grands personnages de l'histoire. Bowser a volé des objets appartenant à des personnages historiques grâce à sa machine à remonter le temps et c'est à Mario de récupérer la pomme de Newton, la partition de Beethoven et bien d'autres objets dans le château de Bowser. Mario doit rendre chaque objet à son époque pour ne pas perturber l'histoire. Il doit également compléter la biographie des personnages en question.
Mark Davis' The Fishing Master (USA)	Ce jeu de pêche permet d'incarner le célèbrissime Mark Davis, grand champion de la discipline qu'on pratiquera ici sur des lacs et des rivières. Un mode de jeu libre permet de choisir sois-même l'endroit et les conditions météo pour la pêche. Le mode tournoi impose de pêcher un certain nombre de poissons dans des endroits aux caractéristiques spécifiques (profondeur, temps limité, météo ...) pour passer au suivant. Un menu permet à n'importe quel moment de choisir son appât ou de changer de canne à pêche.
Marko's Magic Football (Europe) (En,Fr,De,Es)	Vous contrôlez Marko, qui doit à tout prix arrêter le Colonel Brown qui transforme les gens en mutants. Armé de votre ballon magique, il faudra traverser tous les niveaux du jeu en faisant plusieurs tricks de football pour vous débarrasser de vos ennemis.
Marmalade Boy (Japan)	Marmalade Boy est l'adaptation sur Super Nintendo du manga et dessin animé éponymes. En suivant son agenda, vous revivez toutes les aventures de la collégienne Miki Koishikawa. Chaque jour apporte de nouveaux rebondissements dans les histoires amoureuses, amicales et familiales compliquées de la jeune fille. Les dialogues et les animations feront plaisir aux fans de la série.
Marvel Super Heroes in War of the Gems (USA)	Les plus grands héros se lancent dans une grande aventure à la recherche de six pierres précieuses magiques qui vont déterminer le sort de l'univers. Spider-Man, Hulk, Captain America, Iron Man et Wolverine passent une nouvelle fois à l'action pour sauver le monde. Ils trouveront sur leur chemin leurs éternels adversaires, à savoir le Dr Fatalis, Thanos, Blackheart et les Brood.
Marvelous - Mouhitotsu no Takara-jima (Japan)	Marvelous : Mouhitotsu no Takarajima est un mélange d'RPG/Action et un jeu d'aventure. Il met en scène trois jeunes garçons inséparables qui sont en colonie de vacance sur une île paradisiaque ou ils font du camping entourés de leurs camarades et de leur institutrice. Le début du jeu les entraîne à la recherche de petit bois qui servira à allumer un feu pour le repas de tout le monde. Pour cela il faudra parler aux autre enfants qui réclameront parfois de l'aide afin de résoudre leurs problèmes immédiats et ça se traduira par de petites énigmes et des mini-jeux. Plus tard, les trois héros rencontreront un singe poursuivi par des pirates : ces derniers ont investis l'île en vue de s'emparer d'un trésor légendaire qui y est caché. Les enfants devront aider le singe, déjouer les plans des pirates, sauver leurs amis, et bien sur trouver le trésor ! L'action est vue de haut et vous dirigez toujours les trois enfants. Vous désigne un leader et les 2 autres suivent, mais il est possible de les séparer et de ne diriger qu'un héros à la fois en pouvant passer de l'un à l'autre à n'importe quel moment.
Mary Shelley's Frankenstein (USA)	Mary Shelley's Frankenstein est l'adaptation sur Super Nintendo du film de Kenneth Branagh de 1994, lui-même inspiré du roman Frankenstein ou le Prométhée moderne de Mary Shelley. Vous incarnez la créature de Victor Frankenstein qui veut se venger de ce dernier car il l'a rejeté. Armé d'un bâton et pouvant lancer des boules de foudre, la créature doit se défendre face aux villageois. Des leviers doivent aussi être activés pour progresser dans les niveaux.
Mask, The (USA)	The Mask sur Super Nintendo est un jeu de plates-formes inspiré du film du même nom avec Jim Carrey. Incarnez Stanley Ipkiss (ou plutôt son alter ego : The Mask) dans plusieurs niveaux qui retracent l'histoire du film. The Mask dispose de plusieurs armes complètement loufoques comme le marteau, le klaxon ou la possibilité de se transformer en tornade.
Maten Densetsu - Senritsu no Ooparts (Japan)	Maten Densetsu se déroule dans un monde post-apocalyptique, au Japon, après que le pays ait été ravagé par des démons. Le héros qu'on choisit en début de partie parmis 5 personnages (celà semble plus avoir un impact sur les caractéristiques que sur l'histoire) ère dans des paysages composés d'immeubles détruits, de routes explosées et autre décombres de notre civilisation à la manière de Mad Max. Les ennemis rencontrés lors de combats aléatoires s'affrontent au tour par tour et en vue subjective dans la tradition du genre.
Math Blaster - Episode 1 (USA)	Ce jeu éducatif a pour ambition de faire travailler les facultés des enfants à utiliser le calcul mental tout en les distrayant. On a même droit à une petite histoire car le joueur dirige un pilote de vaisseau dans un lointain futur qui doit délivrer son ami le petit robot des griffes d'un méchant extra-terrestre.
Matsukata Hiroki no Super Trolling (Japan)	Matsukata Hiroki no Super Trawling est un jeu de pêche sportive, ainsi il faudra aller attraper un espadon et se battre contre lui alors qu'il se débat tellement fort qu'il fait tanguer le bateau sur lequel vous vous trouvez ! Plusieurs modes de jeu sont disponibles permettant soit de pêcher tranquillement dans divers lieux, soit de disputer des tournois au sein d'un mode story mettant en scène divers personnages. Il faudra alors conduire son bateau au bon endroit dans une séquence de jeu ou vous pilotez le bateau vu de derrière, puis jeter votre ligne et remonter le poisson une fois.
Matsumura Kunihiro Den - Saikyou no Rekishi o Nurikaero! (Japan)	Matsumura Kunihiro Den : Saikyou no Rekishi wo Nurikaero ! est un jeu de parodie de combat complètement injouable de par sa vitesse trop rapide. Il met en scène un comédien japonais en Karatékas, qui doit combattre divers criminels et guerrier qui sont aussi représenté pas différents comédiens japonais. Lors des duels, il est possible de porter des coups de poings et pieds, des coups spéciaux, de sauter mais pas de s'accroupir. Vous pouvez effectuer des esquives en se déplaçant en profondeur.
Maui Mallard in Cold Shadow (USA)	Quand il se transforme en ninja, tu ferais mieux de te baisser ! Incarne Maui. Incarne le Ninja. Incarne Maui. Incarne le Ninja. Essaie de ne pas avoir le vertige. Retrouve l'idole Shabuhm Shabuhm disparue avant que ton île paradisiaque n'explose en mille morceaux ! 40 heures de jeu intense. Alors, fais le plein d'assurance. Et n'oublie pas ton pistolet anti-insectes. Affrontez les MudDrakes, les pirates pourrissants, les canards zombies, les guerrières amazones. Et toute une bande de parasites au caractère de coq. Riez au nez du danger depuis le sommet d'un volcan, les profondeurs de la mer, le royaume des morts et les terrains d'entraînement ninja. Puis fuyez à toutes jambes ! Vivez chaque niveau comme si c'était le dernier – parce que ça pourrait bien l'être !
Mazinger Z (Japan)	Le Mazinger Z dispose d'un arsenal complet d'armes anti-robots, allant de coups de karaté surpuissants à des missiles, en passant par le « Breast Fire » et son célèbre « Rocket Punch ». Les coups spéciaux épuisent une jauge d'énergie qui se régénère, tandis que les « Rocket Punches » peuvent être exécutés à tout moment, même si Mazinger ne pourra pas frapper tant que ses bras ne seront pas revenus. Chaque niveau contient plusieurs types d'ennemis, tous issus de la série et propres à chaque niveau, qu'il faut vaincre pour progresser. Certains robots ennemis tirent des projectiles à distance tandis que d'autres se précipitent pour tenter d'agripper le Mazinger ; il arrive parfois de devoir affronter plusieurs ennemis à la fois. Les ennemis laissent tomber des objets de soin et, occasionnellement, un objet qui transforme le « Rocket Punch » du Mazinger en « Iron Cutter » pendant une durée limitée. À la fin de chaque niveau, le joueur affronte un robot boss plus puissant, doté d'attaques plus dangereuses.
Mecarobot Golf (USA)	Pauvre Nobuo Serizawa ! Star incontestée du golf dans son pays, il est logiquement la vedette de ce titre dans sa version d'origine. Mais à l'exportation, il est malheureusement remplacé par un robot (!) appelé Eagle ! C'est donc cette machine qu'on va affronter lors de parties de golf sur plusieurs parcours bien connus. Après avoir choisit son sac contenant différents clubs plus ou moins adaptés à chaque type de joueur, on frappera la balle à tour de rôle pour tenter de la faire entrer dans le trou en le moins de coups possibles.
MechWarrior (USA)	70 tonnes d'armure, de muscles et d'armement se dressent entre vous et la victoire. Une mission impossible ? Non, juste une journée de travail comme les autres pour un pilote de MechWarrior du 31e siècle dans ce jeu d'action-aventure en 3D. Si vous êtes meilleur pilote que vos adversaires, vous repartirez avec de l'argent, des pièces récupérées dans les décombres du champ de bataille… et la vie sauve. Faites vos preuves au combat et vous serez prêt à gagner une lance complète de quatre Mechs, l'armement dont vous aurez besoin pour affronter la Dark Wing, le fléau de la Sphère Intérieure. Combattez aux commandes de l'un des huit types de « Mechs » sur des terrains variés. Faites ou défaites votre fortune en tant que mercenaire du futur.
MechWarrior 3050 (USA)	MechWarrior 3050 est le deuxième épisode de la série MechWarrior sur Super Nintendo. Une nouvelle fois, vous dirigez un mercenaire à bord de son mech, un robot géant, qui doit réaliser des missions consistant à abattre des ennemis. Contrairement au précédent volet, le jeu n'a plus de vue à la première personne mais une vue d'ensemble en perspective centrée sur le mech contrôlé. Des bonus peuvent être ramassés pour améliorer les armes ou régénérer le robot.
Mega Man 7 (USA)	Les robots passent de nouveau à l'attaque dans Mega Man 7 sur Super Nes. Ce jeu d'action plate-forme vous permet de retrouver le brave Mega Man dans sa lutte acharnée contre 8 nouvelles créations du Dr Wily. Comme d'habitude, le héros hérite des pouvoirs de ses ennemis détruits.
