#key	style	ss_system_id
Knife Edge - Nose Gunner (USA)	box-3D	14
Knockout Kings 2000 (USA)	box-3D	14
Kobe Bryant in NBA Courtside (USA)	box-3D	14
LEGO Racers (USA) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)	box-3D	14
Last Legion UX (Japan)	box-3D	14
Legend of Zelda, The - Majora's Mask (USA)	box-3D	14
Legend of Zelda, The - Ocarina of Time (USA)	box-3D	14
Legend of Zelda, The - Ocarina of Time - Master Quest (USA) (GameCube)	box-3D	14
Lode Runner 3-D (USA)	box-3D	14
MRC - Multi-Racing Championship (USA)	box-3D	14
Mace - The Dark Age (USA)	box-3D	14
Madden Football 64 (USA)	box-3D	14
Madden NFL 2000 (USA)	box-3D	14
Madden NFL 2001 (USA)	box-3D	14
Madden NFL 2002 (USA)	box-3D	14
Madden NFL 99 (USA)	box-3D	14
Magical Tetris Challenge (USA)	box-3D	14
Mahjong 64 (Japan)	box-3D	14
Mahjong Hourouki Classic (Japan)	box-3D	14
Mahjong Master (Japan)	box-3D	14
Major League Baseball Featuring Ken Griffey Jr. (USA)	box-3D	14
Mario Golf (USA)	box-3D	14
Mario Kart 64 (USA)	box-3D	14
Mario Party (USA)	box-3D	14
Mario Party 2 (USA)	box-3D	14
Mario Party 3 (USA)	box-3D	14
Mario Tennis (USA)	box-3D	14
Mario no Photopie (Japan)	box-3D	14
Mega Man 64 (USA)	box-3D	14
Mia Hamm Soccer 64 (USA) (En,Es)	box-3D	14
Mickey's Speedway USA (USA)	box-3D	14
Micro Machines 64 Turbo (USA)	box-3D	14
Midway's Greatest Arcade Hits - Volume 1 (USA)	box-3D	14
Mike Piazza's Strike Zone (USA)	box-3D	14
Milo's Astro Lanes (USA)	box-3D	14
Mini Racers (USA) (Ja) (Proto)	box-3D	14
Mischief Makers (USA)	box-3D	14
Mission - Impossible (USA)	box-3D	14
Monaco Grand Prix (USA)	box-3D	14
Monopoly (USA)	box-3D	14
Monster Truck Madness 64 (USA)	box-3D	14
Morita Shougi 64 (Japan)	box-3D	14
Mortal Kombat 4 (USA)	box-3D	14
Mortal Kombat Mythologies - Sub-Zero (USA)	box-3D	14
Mortal Kombat Trilogy (USA)	box-3D	14
Ms. Pac-Man - Maze Madness (USA)	box-3D	14
Mystical Ninja Starring Goemon (USA)	box-3D	14
NASCAR 2000 (USA)	box-3D	14
NASCAR 99 (USA)	box-3D	14
NBA Courtside 2 featuring Kobe Bryant (USA)	box-3D	14
NBA Hangtime (USA)	box-3D	14
NBA Jam 2000 (USA)	box-3D	14
NBA Jam 99 (USA)	box-3D	14
NBA Live 2000 (USA) (En,Fr,De,Es)	box-3D	14
NBA Live 99 (USA) (En,Fr,De,Es,It)	box-3D	14
NBA Showtime - NBA on NBC (USA)	box-3D	14
NBA in the Zone '98 (USA)	box-3D	14
NBA in the Zone '99 (USA)	box-3D	14
NBA in the Zone 2000 (USA)	box-3D	14
NFL Blitz (USA)	box-3D	14
NFL Blitz - Special Edition (USA)	box-3D	14
NFL Blitz 2000 (USA)	box-3D	14
NFL Blitz 2001 (USA)	box-3D	14
NFL QB Club 2001 (USA)	box-3D	14
NFL Quarterback Club 2000 (USA)	box-3D	14
NFL Quarterback Club 98 (USA)	box-3D	14
NFL Quarterback Club 99 (USA)	box-3D	14
NHL 99 (USA)	box-3D	14
