#key	synopsis
Saikyou Habu Shougi (Japan)	This title showcases the fascinating world of shogi, a Japanese chess-like game. In Saikyou Habu Shougi, players can participate in shogi matches against computer-controlled opponents or challenge their friends in multiplayer games. The game offers various game modes to suit players' preferences, providing a variety of options to test their strategic skills.
San Francisco Rush - Extreme Racing (USA) (En,Fr,De)	Put the pedal to the metal, smoke the tires, and pour on the speed with San Francisco Rush! Hit the road in one of eight unique race cars ranked in four distinct performance classes. Burn rubber through the 3D modeled hills and landmarks of San Francisco. Choose from six accurately detailed tracks that can be adjusted with the games &quot;Mirror&quot; or &quot;Backwards&quot; options for a total of 24 incredible tracks! Spectacular hidden shortcuts on each track!
San Francisco Rush 2049 (USA)	Unlike the previous San Francisco Rush titles, this racing game is set in the future. The same rules apply though, get to the finish before everyone else while avoiding massive crashes and taking as many shortcuts as possible. Along with the usual race style, you now have the ability to fly, allowing you even more speed, stunts and shortcuts to the finish line. While the tracks themselves include moving ramps and switches to other shortcuts. Modes include time trials, stunt mode including unique track designs to get the most out of your stunts, and a four player 'Battlematch' mode that adds weapons to the action.
Scooby-Doo! - Classic Creep Capers (USA)	Like wow! Scooby and the gang face off against some all-time classic villains, including The Witch Doctor, The Black Knight, and The Snow Ghost. Help guide Scooby and the gang through three classic episodes and one all-new episode. It's your job to search for clues and unmask the ghoulish villains!
SD Hiryuu no Ken Densetsu (Japan)	S.D. Hiryu no Ken Densetsu was released in Japan only, and added more characters, items and a new gameplay mode to the original game &quot;Flying Dragon&quot;. It also removed the more realistic &quot;Virtual mode&quot;, favoring the super deformed &quot;Quest mode&quot;. Flying Dra
Sesame Street - Elmo's Letter Adventure (USA)	Preschoolers are in for a wonderful alphabet-packed good time. Join Elmo and his Sesame Street pals in wonderful 3D action adventures as he swims, drives, and blasts off into a vibrantly colored world of video game fun! Helps children ages 3 - 6 with letter recognition and basic spelling skills. Three skill levels easily adjustable by parent or child. Features voices from the beloved TV show.
Sesame Street - Elmo's Number Journey (USA)	Preschoolers are in for a wonderful number-packed good time. Explore magical worlds with Elmo and his Sesame Street friends as he snowboards, jetskis, and drives off on an exciting video game adventure! Helps children ages 3 - 6 with number recognition and basic math skills. Three skill levels easily adjustable by parent or child. Features voices from the beloved TV show.
Shadow Man (USA)	You're the Shadow Man, a person who can switch between the world of the dead and of the living. In Shadow Man your mission is to prevent 5 serial killers from bringing the total armageddon. In the world of the living, you're mortal and have conventional weapons. When you die, you are transported to the world of the dead and you become Shadow Man once again. Which means you're not really mortal. In the world of the dead you can't use normal weapons, your gun shoots ghosts which kill the zombies and the other ugly creatures which live there. You also have different voodoo powers and weapons. And you're carrying a large inventory around.
Shadowgate 64 - Trials of the Four Towers (USA) (En,Es)	An ancient evil stirs. Reaching from beyond the grave, it warps the minds of men who would release it. Soon, very soon, the dreaded Warlock Lord will again be unleashed upon the land. This time there is no one to stop it. No one except for an unfortunate Halfling, caught in the middle of the cataclysmic events events unfolding within the ruins of Castle Shadowgate... This all-new adventure catapults you back into the world of the award-wining computer and NES masterpiece. A magical world now surrounding you in full 3D splendor. A world of wonder, which beckons you to unravel its mysteries.
Shin Nihon Pro Wrestling Toukon Road - Brave Spirits (Japan)	Wrestling game based on the Japanese Championship. It was followed on N64 by Shin Nihon Pro Wrestling Toukon Road 2 - The Next Generation.
Shin Nihon Pro Wrestling Toukon Road 2 - The Next Generation (Japan)	Are you ready to face your greatest challenge? New Japan Pro Wrestling brings the burning spirit to the wrestling ring, and the young lions are hungry to crush the competition. Legends and young blood fire up the ring!
SimCity 2000 (Japan)	SimCity 2000 is the successor to the ground breaking city simulation game Sim City. You are once again the mayor, but this time you can fully customize the terrain before building your city. The graphics are isometric, whereas the original had graphics displayed in a top-down fashion. This title adds numerous features over the original such as the ability of building &quot;light&quot; zones, subways, hospitals, colleges, zoos, and arcos which are actually cities in cities. You can now give names to places, and your city is surrounded by neighboring towns with which you can make trade. Finally, instead of the poll in the first game you now have the option of reading several newspapers to get an idea of your progress.
SimCopter 64 (USA) (Proto) (E3 1997)	SimCopter (1996), the first game to use the Simlish language, had the particularity of allowing users to import their cities created in SimCity 2000 (1993) and fly over them freely or carry out various rescue missions, helping police, firefighters or ambulance drivers, etc. These elements might have made the game unsuitable for a Nintendo 64 port, but the Maxis studio had started working on one, developing it in-house. A first version was presented at E3 in June 1997 and this prototype, of which so far only a very poor quality video remained, was unearthed in 2022.
Snowboard Kids (USA)	A racing game where you control one of five cutesy snowboarders competing against each other. Being a snowboarding game, each track is a downhill slalom with a ski lift at the bottom which takes you back to the start for however many laps a track has. The tracks are varied, the first few taking place on snowy mountainsides, while the latter taking you to wackier locales such as grassy countryside, a desert and a theme park. The money collected on the course or won at the end of the race can be spent to buy better boards, which differ in stats, or to collect items/weapons while racing. There are also stunts that can be performed while racing which earn money as well, and certain parts of each course encourage the player to do so. Other modes include stunt mode, shoot mode and speed mode, all focusing on a particular part of the gameplay from the main game, and a multiplayer mode where up to 4 players can race each other. There are also unlockables for dedicated players.
Snowboard Kids 2 (USA)	The Sequel to the famous snowboard simulation Snowboard Kids is a fun family sports game. It combines a trick-oriented snowboard simulator with shooting/arcade elements. Player can choose from various characters with different look and skills. There are different gaming modes, including a story mode with very light and entertaining plot. The storyline is actually quite basic, sometimes similar to the Kirby series concepts. Hence, there is no rush for saving the world, just some funny little fellas entertaining themselves. Winning a race or performing tricks provides the player with some credit which can be spent on improved equipment. Shooting elements are based on but not limited to throwing strange objects (like parachutes or snow-men) against other snowboard kids in order to slow them down. There are great power-ups during the gameplay. Courses are rarely covered with snow - most of the races are held in freakish regions like jungles, space stations, castles etc.
South Park (USA)	A comet is heading toward South Park, causing many of the enemies from early seasons of the shows (including cows, aliens, and clones) to rise up and attack. The player takes control of Kyle, Cartman, Kenny and Stan to fight through the town in a first-person perspective. Features new dialogue from the original voice actors on the show. Single player takes the form of a &quot;Story&quot; mode divided into five episodes and fifteen linear levels. The player will face weak minions (which change based on the episode), plus occasional sub-bosses which will try to escape into town. The final level is devoted to a unique boss fight. Players use quirky weapons ranging from infinite yellow snowballs to cow launchers and toxic Terrance and Phillip dolls. Every weapon has a secondary fire, and players switch between the four main characters when they switch weapons - each of the four kids shares a single life bar because of this.
South Park - Chef's Luv Shack (USA)	Chef hosts South Park: Chef's Luv Shack, which mixes South Park trivia with over 20 mini games in the mold of Mario Party. Most of the mini games are parodies of classic arcade games. The player chooses a South Park character (Kyle, Kenny, Stan, or Cartman) and answers the questions based on episodes from the cartoon series. If the player gets it right, they then spin a wheel, and get either cash, lose it all, or play a mini game (either by themselves, against the AI, or against other players if playing in multiplayer mode). The person who has the highest score (or the most correct answers) after a chosen amount of rounds wins.
South Park Rally (USA)	Choose your character from the cast of the popular 'mature' cartoon South Park, and tear through the streets in this racing game. Your character's vehicle may be a little cart, trike, or box, for example. Weapons include rockets, Salty Balls, Cheesy Poofs, the beloved Cow and even an Anal probe. All of the voices are also included, making it feel more like the real cartoon than a rally game. You can also play an all-on-all 4 player mode.
Space Invaders (USA)	In 1978, Earth successfully repulsed an invasion from outer space thanks to &quot;the Tank.&quot; The Tank was based on alien technology found when a scout ship had crashed years earlier. Now, over 20 years later, a new Tank has been created based on the technology recovered during the 1978 invasion. And none too soon, because the Invaders are back! Space Invaders is yet another classic arcade game remake by Activision. (See Battlezone and Asteroids.) But this time, Activision licensed a game from Taito instead of Atari. The game stays close to its roots while adding many power-ups and enemies.
SpaceStation Silicon Valley (USA)	A Wild Cyberspace Adventure to Save the Next Millennium Silicon Valley was intended to be the most technologically advanced amusement park civilization has ever known. Shortly after take-off, it disappeared. Now, in the year 3000, it's back and on a collision course with Earth! It's up to you to conquer the 30 levels in four incredibly lavish environments, take control of the totally original, wacky and - at times - life threatening characters and unlock the mysteries of the Valley. It's all great fun but remember, the fate of the world is in your hands!
Spider-Man (USA)	Spider-Man is the first 3D game to star the popular web-slinger. It is loosely based on Spider-Man: The Animated Series and Spider-Man Unlimited and features some of the voice cast from each and similar character designs. Peter Parker is attending a demonstration of the reformed Dr. Otto Octavius's new invention when an imposter Spider-Man steals the device. Spider-Man must work to clear his name and uncover the sinister motives behind the device's theft. This game features appearances not only by most major Spider-Man characters, but cameos by numerous other characters from the Marvel Universe, such as the Human Torch, Punisher, Daredevil and Captain America.
Star Fox 64 (USA)	The Lylat system has been invaded! Join Fox McCloud and his Star Fox team as they fight to save the galaxy from the clutches of the evil Andross. Travel to many different 3-D worlds. Battle the enemy in the air and on the ground and listen in as Fox McCloud interacts with a cast of characters.
Star Soldier - Vanishing Earth (USA)	In the year 2098 mankind had been critically attacked by a military force from Zeograd, a hostile planet in a far off galaxy. Commander Parker Deehan of Special Interception Airforce (SIA) decided to deploy and pilot the F98 Star Soldier fighter craft into the front line of battle against Zeograd. Losing the battle meant the extinction of mankind and the total annihilation of Earth!
Star Wars - Rogue Squadron (USA)	Fly against the evil Empire! As Luke Skywalker, co-founder of the Rebel Alliance's elite Rogue Squadron, you must combat the evil Galactic Empire! Engage in intense, fast-paced planetary air-to-ground and air-to-air missions - dogfights, search and destroy, reconnaissance, bombing runs, rescue assignments and more! Pilot X-wings, Y-wings, A-wings, V-wings and Snowspeeders with powerful weapons in over 15 missions battling TIE fighters, TIE bombers, Imperial shuttles, AT-AT walkers, AT-STs and other challenging foes.
Star Wars - Shadows of the Empire (USA)	A long time ago in a galaxy far, far away... As Luke Skywalker and the Rebel Alliance struggle to defeat Darth Vader and the Empire, a new threat arises. Dark Prince Xizor, head of the Black Sun crime syndicate, aspires to take Darth Vader's place at the Emperor's side. To do that, he must eliminate young Skywalker. As Dash Rendar, it's up to you to protect Luke and help the Alliance defeat the evil Xizor. Watch out for infamous bounty hunters and deadly stormtroopers! May the Force be with you!
Star Wars Episode I - Battle for Naboo (USA)	Attention defenders of Naboo! The Trade Federation must be stopped! Storm through more than 15 missions over land, sea and space as your freedom fighters rally against the droid armies. Take control of 7 vehicles: the Naboo starfighter, Gian speeder, and new craft like the heavy STAP, Trade Federation gunboat and more. More than 15 missions: escape from Theed, search & destroy, sabotage, reconnaissance, convoy. Battle against Trade Federation droid starfighters, AATs, destroyer droids, battle droids. Change vehicles mid-mission through specially designated hangars.
Star Wars Episode I - Racer (USA)	Join Jedi-to-be Anakin Skywalker in the Star Wars race of your life! Relive all the thrills and excitement of the Podracer sequence from Star Wars: Episode I. Hang on tight - with afterburners on, Podracers max out at a simulated 600 mph! Race in furious competition against more than 21 opponents! Take on over 21 tracks in 8 unique worlds. Avoid hazards such as methane lakes, meteor showers and Tusken Raiders! Featuring spectacular 3D environments!
StarCraft 64 (USA)	In the distant future, a small group of human exiles have been doomed to fight for survival on the edge of the galaxy. Through military strength, espionage, and deceit, a unified Terran government has maintained an uneasy peace. But as resources and fuel run short, the Confederate nations find themselves looking towards the rich worlds of their alien neighbors, the enigmatic Protoss. To further complicate matters, it seems that a previously unknown species-- the Zerg-- has entered Protoss space and is destroying everything in its path. The time for war has come. The N64 port of StarCraft is a real-time strategy game featuring three distinct races - Terrans, Protoss and Zerg. Controls have been adjusted for the gamepad, with several Hot-Key menus available, and resource gathering has been automated to limit the required number of options. However, it lacks the cutscenes and map editor of the original game.
Starshot - Space Circus Fever (USA) (En,Fr,Es)	Take a ride through the cosmos with Starshot, the star juggler of the Space Circus. Your courage and skill will be challenged as you battle to overcome Wolfgang von Ravel, the evil boss of your crooked competitor - the Virtua Circus. Only you can save the Space Circus from extinction! Total freedom of movement in a world of rich 3D graphics! Starshot can walk, run, talk, jump, swim and fly, while shooting stars that he can control! Featuring more than 300 &quot;cosmical&quot; characters from a variety of planets!
Stunt Racer 64 (USA)	This futuristic racer has you flying along specially built tracks, jumping through rings, pulling off aerial stunts and getting up to insane speeds. The main aim of the game, as with all racers, is to get to the finish line first. But by getting some air and landing through rings, or pulling off stunts, you'll also pick up coins that will go towards upgrading your car. The cars themselves are a mix of the future and the past, with a hot rod style outside with a powerful new age engine inside. That power will go towards getting you over the line, with the use of speed boosts as well as shortcuts on the tracks helping you greatly. A 4 player split screen mode is also included, while you can compete in practice, quick race and the competitive League mode, as well as stunt modes that will test your stunt making skills on half pipes and large open tracks.
Super B-Daman - Battle Phoenix 64 (Japan)	Super B-Daman: Battle Phoenix 64 is based on the Japanese manga series Super B-Daman, itself based on the toy line B-Daman. Those toys are shaped like humans and kick marbles around. The goals vary, e.g. hitting opponents or a certain object, and are aimed at two or more players. This is also the content of this game adaption. It basically consists of various mini games which all have the goal to hit various things with the marbles. To do so, a crosshair has to moved over the screen to mark the goal. Examples for the mini games are a billiard or a &quot;Whack a mole&quot; variant. Besides this there is also a battle mode available in which up to four opponents walk over one of four areas and try to shoot the others over the edge. Those battles are either the scenario for three additional single-player tournaments or multiplayer. The usable characters, some unlockable through single-player successes, have different abilities like fire power or fire speed.
Super Bowling (USA)	Super Bowling is a third-person bowling game. Players may bowl in several different environments, which range from ice ponds to neon-lit Chinese temples. Players can face-off against characters in their home stages, much like a fighting game. If the player wins they can then play on these stages in other play modes. Multi-player modes are also available, with a number of different variations.
Super Mario 64 (USA)	Mario is super in a whole new way! Combining the finest 3-D graphics ever developed for a video game and an explosive sound track, Super Mario 64 becomes a new standard for video games. It's packed with bruising battles, daunting obstacle courses and underwater adventures. Retrieve the Power Stars from their hidden locations and confront your arch nemesis - Bowser, King of the Koopas!
Super Robot Spirits (Japan)	Super Robot Spirits is a 3D fighting game developed and published by Banpresto for the Nintendo 64. Released exclusively in Japan on July 17, 1998, it is a spin-off of the Super Robot Wars series. The game pits players in one-on-one battles featuring iconic mecha from various anime series, including Mobile Fighter G Gundam, Invincible Steel Man Daitarn 3, Aura Battler Dunbine, Chōdenji Machine Voltes V, Combat Mecha Xabungle, Dancouga – Super Beast Machine God, and Banpresto's original R-1 unit. Unlockable characters include the Master Gundam, Devil Gundam, and Judecca. Gameplay is presented in a 2.5D style: characters and environments are rendered in 3D, but combat occurs on a 2D plane. Each mecha can punch, kick, block, and use weapons such as energy swords and turret guns. Players build up “spirit skills” during combat, which power devastating super attacks unique to each robot.
Super Robot Taisen 64 (Japan)	Le concept de base reste inchangé dans cet opus de la série sur N64 : il s'agit d'un jeu de stratégie au tour par tour dans lequel le joueur commande des robots et des pilotes issus de diverses séries japonaises, telles que Dancouga et différentes séries Gundam, ainsi que des créations originales de Banpresto. Les nouveautés sont Six God Combination Godmars, Giant Robo et Mobile Suit Gundam: The 08th MS Team. Au début du jeu, le joueur a le choix entre quatre paires de protagonistes/rivaux, ce qui influe sur l'intrigue et les niveaux joués. Avec les différentes variantes incluses, il y a plus de 100 missions.
Super Smash Bros. (USA)	Super Smash Brothers takes familiar Nintendo characters such as Mario, Kirby and Donkey Kong, and puts them into battle! There are 8 fully-interactive landscapes, with one for each character and noticeable links to their games. Controls are analogue-based, with different moves executed depending on the direction and how firmly the stick is pressed. Items like baseball bats, Bob-ombs, and healing items drop into the arenas at random, aiding any nearby characters than can make use of them. The game uses a fixed viewpoint which scrolls, although characters are rendered in 3D. The one-player mode has 14 stages to work through. Up to 4 human players can do battle at once, with team play as well as all-against-all action. Hidden characters are thrown in for good measure, as are bonus rounds, and a battle to the end with a giant hand (yeah, you read right!). Playable characters include: Captain Falcon* (F-Zero), Donkey Kong, Fox (Star Fox), Kirby, Jigglypuff* (Pokémon), Link (Legend of Zelda), Luigi* (Mario), Mario, Ness* (Mother/EarthBound), Pikachu (Pokémon), Samus (Metroid) and Yoshi (Mario) *character must be unlocked first
Supercross 2000 (USA)	This is a Supercross motorcycle simulation game, officially licensed by the AMA. It features racing through 16 real stadium tracks, with professional commentary, and a freestyle tricks mode with special tracks. The bikes have realistic physics and AI. 2 players can race split-screen and replay mode lets you fly anywhere.
Superman - The New Superman Aventures (USA) (En,Fr,Es)	Lois Lane and Jimmy Olsen have disappeared - they've been kidnapped by the malevolent powers of Lex Luthor and Braniac, who have brought them into a virtual reality version of Metropolis. Superman must come to the rescue! The Man of Steel must work through this virtual dimension and find a way to conquer the evil masterminds that created it. Experience the incredible powers of Superman first-hand as you battle to rescue Lois Lane from the clutches of Metallo, then attempt to free Jimmy Olsen from the steel grip of Darkseid. Race into outer space to face Braniac's evil alien technology. Above all else, destroy Luthor's deadly dream of a virtual reality Metropolis!
Susume! Taisen Puzzle Dama - Toukon! Marutama Chou (Japan)	Susume! Taisen Puzzle Dama: Tōkon! Marutama Chō is a collection of three games: A falling block puzzle with similarities to Puyo Puyo. Blocks fall down in pairs of two which can be rotated. Matching three or more blocks cause them to disappear. The second puzzle game is a tile matching game with similarities to Tetris Attack. Blocks rise from the bottom of the screen and the player's job is to arrange them so three or more of the same colour are next to each other which causes them to disappear. To do so, the player controls a cursor which is used to swap two blocks. The third game is a bowling variant. Here the player just sets the speed and direction of the bowling ball. If an ideal angle is met, the player character performs a special attack which clears all pins. Especially the two puzzle games, which are either played against an AI or human opponent, are presented in a colourful anime style.
Sydney 2000 (USA) (Proto)	Experience the Sydney 2000 Olympic Games. Train your mind and body for competition in the Virtual Gym. 4 modes of play: Olympic, Arcade, Head-to-Head, or Coaching. Compete in intense multiplayer action for up to 4 players. TV-style presentation with Olympic champion commentators Dwight Stones and Marty Liquori. 32 countries represented in 12 events of power, stamina, accuracy and skill.
Tarzan (USA)	This arcade platform game puts you in the role of Tarzan, a soon-to-be king of the jungle, leading you to a bunch of quest levels where you can collect coins, map pieces, 'TARZAN' letters and other stuff, as well as call your monkey friend from time to time that'll give you a brief explanation of things flyin' around. After each completed level, there will be a brief animations that they've probably taken from Disney's cartoon.
Taz Express (Europe) (En,Fr,De,Es,It,Nl)	Tazmania inspired Taz the Tasmanian Devil, is a well known Warner Brothers character which this game expands on. This 3D puzzle game see's Taz delivering crates across 25 levels and 5 game worlds including Mars, the Bushlands, Monument Valley and the Wild West. Spin, run, jump onto skyscrapers, jump with various springy devices, swim, and fly with a jetpack through levels to complete tasks and puzzles in the bright coloured cartoon environments. Complete the game four times to unlock all the secrets and discover what is in the crate Taz is delivering.
Tetris 64 (Japan) (En)	Tetris 64 is a falling block puzzle which offers the traditional Tetris experience: Blocks enter the screen from the top of the screen and can be moved and rotated as long as they are falling. The goal is to create full lines which then disappear, reward points and cause the game to become more difficult over time. The game is lost when the appearing stone can't be moved anymore because the screen is full. B-Type is similar but the screen gets filled with random block combinations from the ground. In addition to this standard mode, the game features two unique variants: In &quot;Giga Tetris&quot; the player occasionally has to deal with huge blocks which break up when touching the ground. &quot;Bio Tetris&quot; makes use of the bio sensor accessory which was included with the game: it is clipped into the user's ear and measures the heart rate. It can be set if the game slows down or speeds up when the heart rate rises.
Tetrisphere (USA)	Tetrisphere adds a new dimension to the classic Tetris gameplay. As usual, you drop pieces into the playing field to eliminate the blocks and clear the field. This time, however, the playing field is a sphere, and you must turn the sphere around to find a place to drop the pieces, and eventually get to the core to win. As you clear the field, certain moves may reveal magic items to help get to the core (rockets, dynamite, etc.).
Tigger's Honey Hunt (USA)	Winnie the Pooh plans a party and therefore he needs honey. His friend Tigger promises to help him and starts searching for honey pots. Tigger's Honey Hunt is a platform action game in which the player guides Tigger through nine levels. In six levels the goal is to collect a predetermined minimum amount of honey pots in order to get access to the next level. In the other three levels there are mini-games like Rock-Paper-Scissors, to play against other characters from Winnie the Pooh's world. Tigger is able to jump horizontally and vertically (even higher after he has learned special skills), use spider webs to jump to higher areas or to cross water or chasms with the help of turtles or levitating leaves. Beginning with three lives, Tigger needs to avoid being touched by dangerous creatures like bees or falling into chasms. When there are no lives left, Tigger restarts at the last checkpoint that has been passed. Additionally you can find secret areas with even more honey pots, collect pictures which you can later look at in your photo album and meet other characters who talk to you or need your help (e.g. finding Eeyore's lost tail).
Tom and Jerry in Fists of Furry (USA)	One-on-one fighting! Tag team tournaments! Just choose your character and then select the location. All the environments are modeled after scenes from your favorite Tom & Jerry episodes. An &quot;All-Star&quot; line-up of characters such as Tom, Jerry, Butch, Spike, Tuffy, and Duckling help to make this the ultimate Tom & Jerry experience! Weapons include shovels, bombs, red-hot pokers, tennis rackets, furniture and an assortment of fruit, plus there are countless other tricks, traps and surprises to be found. It doesn't get any better than this. So go to your corner, wait for the bell and come out fighting. Just keep an eye out behind you, because no one fights fair in this game!
Tom Clancy's Rainbow Six (USA)	You have been recruited by John Clark to be a member of Rainbow, the most elite counter-terror team in the world, with members from all over the world, even Russia and Israel. You start out rescuing hostages from the terrorists, but as you go on, you discover there are bigger things at stake... Such as the entire world... Rainbow Six re-invented first-person shooter genre with realistic weapons and tactics. You must use existing intelligence like floor plan layouts to plan your assault. You can use up to four teams, with a variety of equipment from simple body armor to biosuits, breaching kit and more. There are many different weapons available, from pistols to machine guns to shotguns to grenades. You can switch between different teams as needed, or leave them under AI control. Coordinate different teams with go codes. Engage variety of terrorists or perform stealth missions.
Tommy Thunder (USA) (Proto) (1997-10-01)	Tommy Thunder was a third person shooter in development for the Nintendo 64 (and later for the PSX too) from Player 1 Studios, but it was never released.
Tonic Trouble (Europe) (En,Fr,De,Es,It)	In the tradition of Rayman (a platform jumper) comes another whacky adventure from Ubisoft! Ed, the friendly alien space janitor, accidentally dropped a can of &quot;tonic&quot; on Earth, causing a great ecological disaster. Everything started mutating! Ed is ordered to clean up the place and retrieve the tonic, but someone got hold of it first... And he declared himself Master of Earth! Can Ed survive attack of the killer vegetables, find the six items he needs to fix Earth, and retrieve the Tonic can from Grogh the Hellish, and finally get out from Tonic Trouble?
Tony Hawk's Pro Skater (USA)	Each game area contains a plethora of objects like ramps, rails, and half-pipes which can be used to perform tricks. Each trick you perform earns you more points for your score. The game is divided into two types of levels. In the first, you skate around locations like a mall, a city street, or a warehouse. In each of these areas, there are 5 goals for the you to complete. Some goals involve obtaining a high score, others smashing objects, and some collecting objects. For every goal you complete, you earn a video tape. By collecting enough video tapes, you unlock levels and skateboards for you to use. There are 6 levels like this. The second type of level is a competition. You get to make 3 timed runs through a skate park, and attempt to get the highest score possible. If you do well enough, you will beat the scores of the computer controlled skaters and win a medal. There are 3 levels like this.
Tony Hawk's Pro Skater 2 (USA)	The sequel to Tony Hawk's Pro Skater adds many new tricks, while retaining those from the original, and a complete roster of the greatest skaters worldwide. Among the new tricks is the &quot;manual&quot;, which allows the player character to balance on two wheels. There are also more options for scoring high-trick combos. Trick combinations can also be edited and customized. It is possible to visit some of the most popular skate parks in the world, or create own areas and share them with other players. Players can also create their own skaters, with a choice of clothing and official skateboards.
Tony Hawk's Pro Skater 3 (USA)	Tony Hawk returns with an all new line-up of skaters, an all new line-up of parks to crash through, and a whole new level of graphics. The line-up of street and vert riders include Elissa Steamer, Jamie Thomas, Steve Caballero, Rune Glifberg, Geoff Rowley, Andrew Reynolds, Rodney Mullen, Eric Koston, Chad Muska, Bucky Lasek and Bam Margera from MTV's Jackass (and Tony Hawk, of course). The create a skater mode returns, allowing for even further levels of options for your character, like adding glasses and tatoos to changing the colour of the knee and elbow pads or even the hair. And the levels themselves that you must skate through are now more interactive, with cars and humans blocking paths and making noise as you race around to make as many points as possible. Use items around the streets or the park to jump from or over to increase your score, and pull of as many wild and wacky tricks as you can.
Toon Panic (Japan) (Proto)	Toon Panic was a multiplayer brawler / arcade fighting game in development at Bottom Up. It was meant to be similar to Power Stone or Rakugaki ShowTime, but it was later cancelled because of bankruptcy of the studio. There is a nice intro with cool music, no main game, a multiplayer mode but without IA and some debug features.” The Final Fantasy 8 images in the characters select screen were just placeholders.. a weird choice from the developers.
Top Gear Hyper-Bike (USA)	Race along both street and dirt circuits with a collection of top flight dirt-bikes and street bikes. Dirt-bike racing allows you to pull off tricks during racing to increase the amount of turbo boost available to use, while alternating between the different bikes available for each circuit. Compete for points to improve your bikes overall performance or purchase a better overall motorbike. Trick attack mode allows you to simply concentrate on pulling off as many crazy tricks as possible, while you can create your own special track, with jumps and sharp turns, with the track editor.
Top Gear Overdrive (USA)	Race across six open tracks with many of the modern day high speed racing cars. The better you do in each race, the more money you have to spend to buy the faster cars, or to improve the car you have. Shortcuts litter the tracks, while nitro boosts help you to really fly down the main straights. Up to 4 players can compete together against the computer controlled racers in the championship modes, as well as against each other seperatly
Top Gear Rally (USA)	Top Gear Rally has you racing around a collection of high speed tracks, both on-road and off, with varying weather conditions and shortcuts to improve your times. The cars available to race vary in speed, braking, acceleration and top speed rankings, and the more you complete in Championship mode, the better cars that are unlocked for you to race. You can also edit the cars paint scheme, including text and icons. Single player and split screen multiplayer is supported.
Top Gear Rally 2 (USA)	The second rally racer from Kemco on the N64 provides a vastly different style of rally racing to the original Top Gear Rally. Along with the new option to join a rally racing team, who supports you through-out each championship cup you take part in. Money raised by each vistory or top place in the cups goes towards improving your car, or reparing any problems. If you take a wrong turn and damage a part of your car (which can be anything from tyres to a full engine), the repairs come out of your pocket, so driving carefully is important. New sponsership deals and bigger team call ups will also come into play the better you race, allowing the chance to drive the more powerful rally cars and play for big money. Much like the real rally championship, you don't race against other cars in the cups. Instead, you must race the clock. Whoever clocks the best time for each stage will win the points and move on to the next stage and the bigger cup challenges. You can also take part in the usual arcade rally style against 4 other cars, with the first to get to the finish taking the points. 2 players can play as part of one team during a championship campaign, as well up to four players split screen in the arcade mode.
Toy Story 2 - Buzz Lightyear to the Rescue! (USA)	The Countdown to Adventure is On! As space hero Buzz Lightyear, you've got your hands full. Your best buddy, Woody, has been kidnapped by a greedy toy collector and it's going to be an all-out race against time to save him. It's all up to you... Buzz Lightyear to the rescue! Spin, spring, somersault and bounce through 15 colorful, action-packed levels. Unlock special toy accessories to complete your missions, like cool rocket jet boots! Enjoy fast and fun 3D gameplay with your favorite characters from the movie!
Transformers - Beast Wars Transmetals (USA)	Now, experience a Transformers battle you've never seen before! Take command of the Heroic Maximals and Evil Predicons as they struggle for supremacy! More powerful than ever, these cybertronian warriors can convert into 3 modes: beast, vehicle, and robot. Run, blast and transform your way to victory! Crush the competition with the awesome Ultra Blast attack!
Triple Play 2000 (USA)	This iteration of Sculptured's baseball lineage has real players and teams up to date at the time of production. You can play single matches, a full season, the playoffs, or an all-out action Home Run Derby. Team selection and transfers come under player control. Jim Hughson and Buck Martinez provide the commentary. This was the first version to support Internet play on the PC.
Tsumi to Batsu - Hoshi no Keishousha (Japan)	Rogue mutants, named Lufian were originally bred to manage food production in the overpopulated and resource scarce Earth, but they've revolted against their human masters. The army has been soundly defeated, and now it's up to two teenage heroes, 14-year-old Saki Amamiya and 15-year-old Airan Jo to save the day. As the story advances, the heroes find out the Lufian's true intention and that the mutants could jeopardize the future of Earth!
Turok - Dinosaur Hunter (USA)	Turok: Dinosaur Hunter is a first-person shooter with platforming and light puzzle-solving elements. Much of the game is set in outdoor environments, and requires the player to explore them by finding various paths, jumping, swimming, and climbing. The game's most notable enemies are dinosaurs of various sizes, though the levels also include human and demonic enemies, as well as wildlife. The player gradually gains access to thirteen weapons (plus the Chronoscepter, assembling which is the game's main objective); these include a knife, a bow, as well as high-tech firearms such as a rocket launcher and an atomic fusion cannon.
Turok - Rage Wars (USA)	If you enjoyed the multiplayer modes in Turok 2, then this is for you. Instead of the usual Turok single player missions, you must control your character and complete certain missions (from getting the most frags in a time limit, finding an item, or lasting the distance). Before a match you also get to choose which weapons to use, and you can unlock heaps of more weapons and character skins as you complete the objectives. Multiplayer is the main aim of this game, and there are plenty of 4 player game modes to choose from (frag and tag, capture the flag, Bloodlust, etc.) as well as a 2 player co-op Trial mode (much like the single player missions) time trials and frag fests.
Turok 2 - Seeds of Evil (USA)	Turok 2: Seeds of Evil is the sequel to Turok: Dinosaur Hunter. Having defeated the Campaigner, Turok throws the Chronocepter into a waiting volcano to destroy it. Unfortunately the blast awakens an even deadlier force - The Primagen - who lays in wait for his freedom from a wrecked space craft, buried at the core of the Lost Land. Once again a Turok is tasked with restoring peace to the land and stopping the Primagen from merging Earth with the nether world.
